1.2218225e-06,2.8752643e-07,8.967409e-07,3.6047217e-07,2.5090154e-07,0.0004116832,7.947049e-07,0.0042472184,1.5780382e-05,0.99532145
0.00046260207,2.3817809e-07,0.996851,1.3354453e-05,0.0010688598,1.5618902e-08,0.0016014529,5.3147224e-09,2.362625e-06,1.2786512e-07
1.3026433e-07,0.9999995,5.8068252e-09,1.888585e-07,5.295008e-08,5.165381e-11,2.3746688e-08,1.940531e-11,1.7255417e-08,3.888731e-12
7.632328e-08,0.9999987,3.237314e-08,8.933844e-07,1.5519915e-07,1.2880842e-10,5.4109748e-08,4.404836e-11,2.5852737e-08,8.874669e-12
0.08921849,0.0001162747,0.0419877,0.0078919595,0.032334782,1.5076072e-05,0.82824284,4.5541055e-06,0.00016730596,2.1029955e-05
5.9305066e-06,0.99999,6.3272614e-07,1.826466e-06,7.8987125e-07,2.7255416e-09,5.488728e-07,5.373762e-10,1.8439968e-07,1.3701687e-10
0.00010917837,1.7551918e-05,0.011198539,1.859949e-05,0.9456787,1.1983703e-07,0.042960577,3.2533254e-09,1.6677293e-05,7.659086e-08
0.0018690157,8.571536e-05,0.0063839434,0.002752872,0.06932787,3.477395e-05,0.9189596,4.0449418e-06,0.0005480546,3.4116943e-05
0.00013360854,4.663036e-06,0.00013373079,3.1470947e-05,2.52668e-06,0.9953766,5.759907e-05,0.004074135,0.00017783401,7.921545e-06
2.7405895e-06,2.796406e-07,4.742081e-07,8.444906e-07,3.7372544e-07,0.00036076282,1.4589598e-06,0.999595,4.5966626e-06,3.3535536e-05
8.5793516e-05,1.9579602e-05,0.030559715,1.3807457e-05,0.91547525,1.2478812e-06,0.05382217,1.8766289e-07,1.9420118e-05,2.825092e-06
0.00022554505,9.4757495e-05,0.00020611493,7.604371e-05,0.00036193433,0.9848149,0.00070283544,0.011618056,0.0010038948,0.0008958311
0.00034694248,0.00013088873,0.00030837374,0.0008783792,0.00015353721,0.42438558,6.819595e-05,0.5325526,0.03475071,0.0064247567
0.00030500346,0.0022540488,2.325247e-05,0.9971475,4.862323e-05,5.9695644e-06,0.00012354189,7.971745e-06,7.6439e-05,7.557522e-06
0.00028570773,4.5539313e-05,0.055614494,0.0001301,0.8960441,5.598077e-07,0.04782948,5.624465e-07,4.6328638e-05,3.2552418e-06
1.2243022e-05,0.999795,2.8328532e-06,0.00013912015,2.9594748e-05,1.12855986e-07,1.7616017e-05,5.6793898e-08,3.3208375e-06,4.994209e-08
0.0019974646,4.286186e-06,0.99154633,2.9409197e-05,0.002338377,2.1261418e-07,0.0040764543,3.2932885e-08,7.287212e-06,1.8268004e-07
0.0028841507,0.00041722544,0.07392497,0.0010068552,0.51524866,0.00018043381,0.4030933,1.8798606e-05,0.0028867086,0.00033889664
0.0010476226,9.137283e-06,0.00014778491,9.862701e-06,5.186378e-05,1.3490257e-05,0.0010823674,9.2737915e-05,0.9974922,5.2888314e-05
0.91495824,7.2479714e-05,0.0017479827,0.0008201425,3.4083165e-05,1.8508679e-06,0.08229565,2.8322597e-07,6.872937e-05,5.797072e-07
0.09432644,0.0025877305,0.64826614,0.006771322,0.088218614,0.00051302783,0.15399241,0.000341542,0.003936439,0.0010463871
6.874564e-05,3.692087e-05,4.4534263e-05,6.1694875e-05,3.29538e-05,0.3892753,4.7822465e-05,0.6001074,0.0003583336,0.009966374
1.6813332e-06,4.2618575e-07,5.571417e-07,8.240918e-07,3.4072852e-07,0.00025168463,6.261437e-07,0.99925226,5.2633713e-06,0.00048639302
2.9782236e-06,3.1306865e-07,1.4624778e-06,3.8965257e-07,1.3277456e-07,0.9989844,4.474381e-07,0.0005531569,8.967139e-06,0.0004477434
2.7576692e-07,0.9999975,6.4935456e-08,1.0935519e-06,6.756441e-07,4.4914192e-10,2.0826086e-07,2.7968025e-10,1.8962223e-07,9.221223e-11
0.015523528,0.00043956764,0.5626724,0.0024470326,0.14194663,8.6515265e-06,0.27658552,1.8053139e-06,0.00036453738,1.0354797e-05
0.00068728667,4.4861035e-06,0.007956305,0.00010554829,0.21060565,1.6545749e-06,0.7805821,8.2034944e-08,5.378401e-05,3.0654778e-06
0.6467516,0.008867699,0.006940031,0.021169422,0.0012328587,4.451485e-05,0.31407258,5.7302834e-05,0.0008055453,5.8536883e-05
1.7446464e-05,3.5283633e-06,1.0696753e-05,1.970364e-06,5.0510635e-06,0.0010856165,5.960184e-06,0.109098665,0.00013408056,0.889637
0.01605521,0.007952352,0.033967763,0.30124575,0.5246609,0.00069133646,0.10814695,0.000859562,0.0051076347,0.0013124873
8.1784565e-06,2.5171595e-08,4.091503e-07,4.1046732e-07,1.8491213e-05,1.5515677e-07,1.2217184e-06,2.633613e-07,0.9999708,2.5789863e-08
0.0004312969,4.4033727e-06,6.2059175e-05,0.0011659324,0.000111169196,9.2912625e-05,6.4735425e-05,1.2195484e-05,0.9980551,2.0223433e-07
0.0029707649,0.08826709,0.0026558787,0.87204206,0.0057379534,0.0007270486,0.004517315,0.00043949505,0.0221942,0.00044824707
0.017433837,0.0048766257,0.0031276315,0.8094175,0.0666761,0.0007532806,0.088752314,0.0014749278,0.0066043553,0.0008834759
0.0017937432,8.0307916e-07,0.0037076098,2.792934e-05,0.0009258732,0.000270785,0.00010766534,4.2917836e-06,0.9931612,5.9412613e-08
0.93292344,2.3143116e-06,0.0016279576,0.00022643495,1.5209582e-05,2.6890822e-07,0.065166354,1.8636031e-08,3.7888705e-05,3.84182e-08
2.8497712e-07,3.9440135e-08,4.8325276e-08,1.1853336e-07,3.3287073e-08,0.00017882026,2.68007e-07,0.99980265,3.6092086e-07,1.735601e-05
5.516852e-05,5.200736e-06,4.8468355e-05,3.7840866e-05,5.712403e-06,0.993634,3.277016e-05,0.006057649,9.09523e-05,3.2390384e-05
3.4559483e-07,7.189888e-08,1.0944718e-07,1.6447494e-07,5.1046797e-08,0.00021746449,2.2103033e-07,0.99964964,7.002872e-07,0.00013119522
6.4922e-07,3.670226e-08,2.6869225e-07,6.208968e-08,3.2896242e-08,2.3078735e-05,9.806515e-08,0.0037996972,3.8033368e-06,0.99617225
0.105372,3.5111666e-06,0.00021901421,0.0002236084,0.0012314294,4.69887e-07,0.892934,1.3985556e-08,1.5188832e-05,7.6705595e-07
1.924859e-07,0.9999958,1.5175178e-07,2.5820536e-06,5.9952754e-07,7.984054e-10,3.3738638e-07,8.768366e-10,2.2013964e-07,1.0877662e-09
