0.87325037,0.10569141,0.021058151
0.9886073,0.011376358,1.6315978e-05
0.95660084,0.0433445,5.460906e-05
0.9238751,0.075374775,0.0007501884
0.8609525,0.13896762,7.983532e-05
0.17333083,0.82635933,0.00030983746
0.041733343,0.6539258,0.30434075
0.00026063158,0.0028353506,0.9969039
0.9542387,0.045590274,0.00017102023
0.8534904,0.1460754,0.00043428055
0.35506165,0.17683598,0.46810225
0.94509244,0.054814726,9.2768896e-05
0.00680316,0.65707207,0.33612472
0.9056142,0.09405674,0.00032908612
0.01952293,0.61445963,0.36601743
0.14046457,0.84483147,0.014703843
0.013931372,0.9477395,0.038329165
0.9121711,0.08772506,0.000103686645
0.4871099,0.5053433,0.0075468034
0.0012482491,0.2761568,0.7225948
0.2984818,0.7010936,0.00042467972
0.90826434,0.089785114,0.0019505837
0.015896106,0.56169677,0.42240706
0.9259233,0.07386597,0.0002107109
0.28171107,0.7176236,0.0006652569
0.026366249,0.56992376,0.40371013
0.42805076,0.57138467,0.00056436786
0.78809273,0.21163477,0.00027256712
0.9706472,0.02929551,5.72961e-05
0.98023015,0.01976452,5.3371164e-06
0.09989693,0.65114635,0.24895671
0.93431616,0.06557757,0.00010610982
0.50315046,0.48208955,0.014760079
0.7807366,0.2182631,0.0010002156
1.1070276e-05,0.0008455922,0.99914336
0.04296178,0.40547094,0.5515673
0.87947255,0.12028817,0.00023925173
0.6941579,0.30544585,0.00039623486
0.48894686,0.50742733,0.0036257003
0.0005521595,0.14838803,0.8510598
0.9478746,0.050111108,0.0020142572
0.92235315,0.077431224,0.00021563847
0.6554242,0.34414116,0.00043456384
0.14644876,0.84008294,0.013468278
0.20765491,0.72367275,0.06867231
0.0626385,0.07427482,0.86308664
0.00012842978,0.0018185258,0.998053
0.7016489,0.29606265,0.0022884088
0.9643806,0.03458959,0.0010296718
0.9619305,0.03788201,0.00018733334
0.99756104,0.0024372768,1.653414e-06
0.99267775,0.007320845,1.3446653e-06
0.8963554,0.09397185,0.009672794
0.9953886,0.0046052686,6.1165674e-06
0.57405746,0.40543568,0.0205068
0.99053127,0.009459267,9.406694e-06
0.026295332,0.9698146,0.0038899183
0.56768453,0.42301077,0.009304828
0.0028489202,0.008027453,0.9891236
0.6839211,0.31595024,0.00012866959
0.8357422,0.16241573,0.0018420692
0.92954916,0.07040202,4.87031e-05
0.02469984,0.86390585,0.111394264
0.9234994,0.073788464,0.0027120968
0.9982638,0.0017353742,8.339635e-07
0.90566015,0.094202586,0.00013726525
0.9430045,0.056412637,0.0005829003
0.86169106,0.13389023,0.0044187466
0.98708916,0.0128809335,2.9876963e-05
0.98987883,0.010117539,3.5592038e-06
0.97509354,0.024898252,8.188077e-06
0.96268183,0.037260387,5.788992e-05
0.8277496,0.17142567,0.00082476664
0.34626025,0.65224546,0.0014942575
0.64466053,0.35434178,0.000997585
0.4444036,0.55115706,0.0044394247
0.9498524,0.049857363,0.00029020803
0.98161656,0.018370094,1.3363645e-05
0.99358416,0.006389823,2.592485e-05
0.009795507,0.45388722,0.53631717
0.98683476,0.013161265,3.9318743e-06
0.78436345,0.21428712,0.0013494412
0.6892298,0.30422872,0.0065415623
0.6996104,0.16018955,0.1402
0.84423786,0.1556044,0.00015778861
0.00032813614,0.13472967,0.8649422
0.0001597791,0.008815858,0.9910244
0.96423554,0.035701826,6.267564e-05
0.9928504,0.0071304897,1.9069417e-05
0.25544158,0.4187994,0.32575905
0.009645403,0.5433133,0.44704124
3.8157807e-05,0.008536281,0.9914255
0.09050422,0.9089437,0.00055204297
0.94089115,0.058986463,0.00012237711
0.9859961,0.013992542,1.1302317e-05
0.25637493,0.7431976,0.00042738792
0.93012196,0.0698276,5.0482344e-05
0.053720213,0.59925586,0.3470239
0.9734663,0.026519408,1.4223943e-05
0.77155674,0.22346035,0.004982927
0.0032827759,0.47367075,0.5230465
0.9901383,0.009855249,6.520749e-06
0.0014557759,0.27308297,0.7254611
0.3064531,0.68863875,0.004908219
0.897596,0.102022454,0.00038148536
0.0021811493,0.19621384,0.801605
0.039098945,0.6325222,0.32837892
0.0012654611,0.0045759967,0.99415845
0.00781717,0.64368856,0.34849414
0.9868322,0.013164597,3.1944985e-06
0.97591746,0.024013354,6.91936e-05
0.99854237,0.00145462,2.964531e-06
0.7790304,0.20628382,0.0146858
0.8276829,0.17107774,0.0012393187
0.5839598,0.36010498,0.055935174
0.88962543,0.11008966,0.00028492074
0.15182695,0.8321849,0.01598818
0.9877618,0.012232439,5.918685e-06
0.9656725,0.034257617,6.985538e-05
0.9925168,0.007480205,2.8161494e-06
0.9654662,0.034438252,9.548854e-05
0.05174167,0.91316545,0.035092875
0.043010984,0.9340934,0.022895627
0.6890404,0.29563296,0.015326691
0.7140743,0.27229586,0.013629822
0.6953811,0.30436578,0.00025305073
0.9634944,0.036478948,2.6655436e-05
0.99226815,0.007729494,2.3142209e-06
0.96439636,0.035542738,6.091107e-05
0.8262508,0.17041609,0.0033331295
0.5755462,0.40152928,0.022924528
0.5205505,0.46860343,0.010846005
0.18908927,0.8073267,0.0035839938
0.13447624,0.44326332,0.42226034
0.9810425,0.01864576,0.00031178058
0.98860383,0.01137691,1.926299e-05
0.04032975,0.8663342,0.09333603
0.0051970766,0.93341357,0.06138926
0.98036355,0.019519748,0.00011668536
0.8980336,0.10149185,0.00047456185
0.033842515,0.9458459,0.020311518
0.47689548,0.52286005,0.00024444182
0.86360896,0.13612166,0.0002693359
0.9821341,0.017777773,8.799436e-05
0.9177302,0.08182807,0.00044179955
0.9864183,0.01355561,2.6056596e-05
0.99494493,0.0050257673,2.9381525e-05
0.79720587,0.20207982,0.00071426964
0.02462826,0.23119831,0.7441734
0.9914312,0.008566794,1.997984e-06
0.97175044,0.027871625,0.00037804325
0.95899034,0.04094633,6.3464075e-05
0.068935536,0.91751236,0.01355217
0.9725134,0.027416745,6.981727e-05
0.8392458,0.15942733,0.0013268719
0.6324257,0.3673149,0.00025952433
0.00015035507,0.003022864,0.99682677
0.6093929,0.38693005,0.0036770776
